locus_id,population,ra,dec,n_det,num_mag_values,num_alerts,timespan_d,brightest_mag,n_distinct_ssname,frac_det_ssname,mag_minus_ssmagnr,ndethist_med,distnr_med_as,hist_span_d,stellar_cats,galaxy_cats,var_cats,tags,verdict,reason
ANT2020ckrc2,alerted,283.25059,5.76117,787,787,1437,2978.8,12.21,1,0.0,1.97,1071.5,0.14,2326.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020co5y4,alerted,279.99194,-17.66982,1126,1126,1622,2907.1,16.56,7,0.01,2.56,1098.5,0.19,2514.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020co63s,alerted,276.02331,-19.73142,456,456,856,2932.9,16.93,4,0.01,2.93,432.5,0.17,2532.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source,,,high_flux_ratio_wrt_nn;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020cpbae,alerted,279.06602,-19.15627,282,282,767,2634.9,14.57,6,0.02,3.27,411,0.29,2297.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020cpl6s,alerted,270.13923,-13.98843,441,441,1020,2919.1,15.95,2,0.0,4.24,493.5,0.19,2560.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020cpvmy,alerted,279.44966,-12.32019,345,345,995,2942.9,17.43,2,0.01,3.76,834,0.2,2282.0,2mass_psc;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020d6tpg,alerted,273.64345,-17.70683,402,402,1218,2611.9,16.19,1,0.0,2.3,543.5,0.26,1966.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source,,,lc_feature_extractor;recent_reddening;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020d6v6a,alerted,274.32688,-20.36115,489,489,913,2933.0,15.17,2,0.01,4.15,635.0,0.09,2613.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source,,,lc_feature_extractor;recent_reddening;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020dxiry,alerted,266.08533,-15.30561,614,614,1610,2926.0,14.33,7,0.02,3.34,583,0.31,2580.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_snr;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020dzz7u,alerted,223.5891,15.42915,436,434,1915,2934.0,17.18,1,0.0,0.3,670.0,0.29,2513.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;gaia_edr3_distances_bailer_jones;sdss_stars,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020ecvps,alerted,185.77951,1.08647,702,702,2093,2978.9,16.76,4,0.01,3.23,438.0,0.26,1622.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;csdr2;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;sdss_stars;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;csdr2;gaia_dr3_variability;vsx,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020ee44i,alerted,276.09031,-19.86262,403,403,782,2686.8,15.83,5,0.01,2.12,417,0.27,2537.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020efoiu,alerted,282.02432,-12.1755,290,288,714,2899.0,15.68,3,0.01,2.62,275.0,0.19,2435.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020efpmi,alerted,275.75094,-18.09574,147,143,670,2915.0,15.29,2,0.01,4.83,214,0.3,2117.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;gaia_dr3_variability;vsx,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020ehvgm,alerted,270.63458,-14.84268,560,557,966,2920.0,14.27,3,0.01,2.26,717.5,0.24,2471.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source,,,high_flux_ratio_wrt_nn;lc_feature_extractor;sso_candidates,STATIONARY_UNTYPED,"fixed-position source: deep history and/or reference counterpart, no variability catalogue"
ANT2020el6du,alerted,279.33145,-10.66794,438,438,1068,2675.7,14.78,4,0.02,2.72,556,0.28,2209.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020elvtq,alerted,271.68234,-17.14411,756,756,952,2279.8,17.28,10,0.01,3.49,589,0.36,2187.0,2mass_psc;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source,tns_public_objects,,lc_feature_extractor;sso_candidates,STATIONARY_EXTRAGALACTIC,galaxy/AGN catalogue or extragalactic tag + fixed-position history
ANT2020elvvu,alerted,282.35493,0.28142,937,928,1797,2954.9,13.54,2,0.0,5.4,1118.0,0.26,2622.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;gaia_dr3_variability;vsx,high_flux_ratio_wrt_nn;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020emgz4,alerted,285.57829,-10.53037,857,857,1181,2967.9,13.4,6,0.01,6.94,909.5,0.11,2549.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;gaia_dr3_variability;vsx,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020f2r6s,alerted,138.77172,19.29379,864,861,1089,2735.8,13.15,5,0.01,7.2,1288,0.16,2553.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;csdr2;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;gaia_edr3_distances_bailer_jones;sdss_stars;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;csdr2;gaia_dr3_variability;vsx,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;high_snr;lc_feature_extractor;matheson_extreme_vpdf;recent_reddening;siena_mag_coord_cut;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020gjgva,alerted,152.83853,5.17707,1001,1001,1351,2713.7,17.11,3,0.01,4.38,1069.5,0.25,2532.0,2mass_psc;allwise;asassn_variable_catalog;bright_guide_star_cat;csdr2;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;linear_ll;sdss_stars;vsx,,asassn_variable_catalog;csdr2;gaia_dr3_variability;linear_ll;vsx,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020gprek,alerted,147.42321,12.86345,410,408,1068,2740.6,17.89,6,0.02,3.71,380,0.27,2278.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_edr3_distances_bailer_jones;sdss_stars,,,lc_feature_extractor;sso_candidates,STATIONARY_UNTYPED,"fixed-position source: deep history and/or reference counterpart, no variability catalogue"
ANT2020hfqp2,alerted,165.84017,10.75003,405,405,1021,2750.7,16.62,5,0.02,3.3,447.5,0.23,2444.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;csdr2;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;linear_ll;sdss_stars;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;csdr2;gaia_dr3_variability;linear_ll;vsx,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;lc_feature_extractor;matheson_extreme_vpdf;siena_mag_coord_cut;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020hnj2u,alerted,153.51488,-3.42311,529,528,876,2703.7,16.47,2,0.0,3.04,498.5,0.34,2497.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;csdr2;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;csdr2;gaia_dr3_variability;vsx,lc_feature_extractor;sso_candidates;sso_confirmed,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020i6usu,alerted,272.59833,-13.56001,198,198,899,2304.8,16.33,1,0.01,1.63,360,0.22,2835.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020ihtos,alerted,267.68319,-10.62825,364,362,949,2708.7,15.84,2,0.01,5.04,618.0,0.27,2833.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020ioh3w,alerted,282.19425,-11.90802,334,333,859,2598.8,17.12,4,0.01,3.74,317,0.34,2298.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source,,,lc_feature_extractor;sso_candidates,STATIONARY_UNTYPED,"fixed-position source: deep history and/or reference counterpart, no variability catalogue"
ANT2020k5cqk,alerted,153.50208,19.77066,277,277,681,2330.7,17.56,4,0.03,2.88,376,0.29,2333.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_edr3_distances_bailer_jones,2mass_xsc;ned;nyu_valueadded_gals;sdss_gals;veron_agn_qso,,extragalactic;lc_feature_extractor;nuclear_transient;sso_candidates,STATIONARY_EXTRAGALACTIC,galaxy/AGN catalogue or extragalactic tag + fixed-position history
ANT2020o6toq,alerted,266.50679,-19.60535,130,130,661,2615.9,17.59,3,0.03,1.94,116,0.24,2581.0,2mass_psc;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;gaia_dr3_variability;vsx,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020s2tq,alerted,287.53665,-10.40356,768,766,1069,2974.9,16.26,2,0.0,3.62,1033,0.23,2306.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,lc_feature_extractor;recent_reddening;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020sjza,alerted,289.26008,-6.25656,618,618,1802,2911.9,15.79,3,0.0,2.08,390,0.23,1503.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020t3sa,alerted,274.43462,-6.55988,810,810,1098,2978.9,13.25,3,0.0,5.89,1599.0,0.13,2622.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_amplitude_transient_candidate;high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020ttqq,alerted,286.2349,-11.98052,811,811,1074,2961.9,12.12,2,0.0,7.26,797.5,0.19,2297.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;high_snr;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020tyoa,alerted,289.12787,-12.85726,791,790,1482,2908.0,14.73,8,0.01,3.46,786,0.23,2535.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,high_snr;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020uaxq,alerted,294.57061,-0.11448,830,830,1272,2903.0,14.81,1,0.0,2.57,541,0.2,1475.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_snr;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020usha,alerted,271.98002,-13.05608,901,901,1099,2981.0,13.96,5,0.01,5.56,1249,0.19,2655.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;high_snr;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020uwdq,alerted,287.31826,-11.89213,157,156,1224,2671.9,16.47,2,0.02,4.21,191.0,0.4,2348.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020vksc4,alerted,281.65864,-8.22616,336,336,776,2668.8,14.45,2,0.01,5.27,355,0.1,2283.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020w2da,alerted,287.01682,-8.76468,725,725,1123,2966.9,12.9,1,0.0,4.98,744.0,0.12,2412.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_flux_ratio_wrt_nn;high_snr;lc_feature_extractor;nuclear_transient;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020xooq,alerted,287.25124,-13.43984,1277,1275,3496,2961.9,17.11,6,0.01,2.48,1976.0,0.22,2561.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,lc_feature_extractor;recent_reddening;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020yejq,alerted,289.36084,-6.00104,430,430,1132,2916.1,18.41,2,0.01,3.16,632,0.16,2256.0,2mass_psc;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;vsx,,vsx,high_flux_ratio_wrt_nn;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020yh7a,alerted,271.44543,-12.10375,820,819,1131,2983.9,12.08,1,0.0,5.82,1090,0.11,2335.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;gaia_dr3_variability;vsx,high_flux_ratio_wrt_nn;high_snr;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2020z2ta,alerted,285.26646,-13.05895,695,695,1034,2953.9,14.37,2,0.0,4.76,599,0.17,2306.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_snr;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2021hb5oa,alerted,289.1389,-6.13604,1371,1371,1966,2006.7,16.49,2,0.0,2.17,1344,0.37,2286.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
